sku_id,category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weightingms,outofstock,quantity
1045,Munchies,Epicurea Sushi Rice,295,0,6,295,500,FALSE,500
1046,Munchies,Sugarfree Natural Green Stevia Leaves Zero Calorie,75,0,2,75,100,FALSE,100
1047,Munchies,Smith & Jones Italian Spices Masala Mix,99,0,6,99,75,FALSE,75
1048,Munchies,Satyam Nighties Spices  Chilli Bore,89,10,6,80,100,FALSE,100
1049,Munchies,Weikfield Veg Jelly Crystals - Orange,45,2,6,44,90,FALSE,90
1050,Munchies,Praakritik Organic Jumbo Rolled Oats,190,11,6,169,500,FALSE,500
1051,Munchies,On1y Sea Salt Grinder,89,0,6,89,100,FALSE,100
1052,Munchies,Delight Nuts Berries Mix ,399,20,6,319,200,FALSE,200
1053,Munchies,Everest Kesari Milk Masala,205,0,6,205,50,FALSE,20
1054,Munchies,Praakritik Organic Ginger Powder,139,10,6,125,100,FALSE,100
1055,Munchies,Suhana Mutton Gravy Mix,45,0,4,45,80,FALSE,80
1056,Munchies,On1y Salad Seasoning Grinder,139,0,6,139,45,FALSE,45
1057,Munchies,Figaro Pure Olive Oil,325,8,1,299,200,FALSE,200
1058,Munchies,Madhur Sugar,60,6,0,56,1000,TRUE,1
1059,Munchies,Amul Fresh Cream,63,0,0,63,250,TRUE,250
1060,Munchies,Madhur Pure And Hygienic Sugar,295,9,0,266,5000,TRUE,5
1061,Munchies,Satyam Poha Jada,35,8,0,32,500,TRUE,500
1062,Munchies,Aashirvaad Superior MP Whole Wheat Atta,53,1,0,52,1000,TRUE,1
1063,Munchies,Fortune Soyabean Oil,210,13,0,181,1000,TRUE,1
1064,Munchies,Maggi Masala Ae Magic,58,6,0,54,72,TRUE,72
1065,Munchies,Aashirvaad Iodised Salt ,22,13,0,19,1000,TRUE,1
1066,Munchies,Maggi 2-Minute Instant Noodles - Masala,44,0,0,44,280,TRUE,280
1067,Munchies,Popular Essentials Phool Makhana (Jumbo Size),150,14,0,128,100,TRUE,100
1068,Munchies,Aashirvaad Atta With Mutigrains,315,8,0,287,5000,TRUE,5
1069,Munchies,Tata Sampann Poha,44,6,0,41,500,TRUE,500
1070,Munchies,Fortune Besan Flour,120,0,0,120,1000,TRUE,1
1071,Munchies,Popular Essentials Toor Dal (Un-Polished),80,7,0,74,500,TRUE,500
1072,Munchies,Everest Tikhalal Hot & Red Chilly Powder,47,2,0,46,100,TRUE,100
1073,Munchies,Popular Essentials Chia Seeds,50,2,0,49,100,TRUE,100
1074,Munchies,Tata Sampann Unpolished Toor Dal/Arhar Dal,179,1,0,177,1000,TRUE,200
1075,Munchies,Everest Coriander Powder,32,3,0,31,100,TRUE,100
1076,Munchies,Satyam Thin Poha Patla,38,7,0,35,500,TRUE,500
1077,Munchies,Popular Essentials Sona Masouri Raw Rice,75,0,0,75,1000,TRUE,1
1078,Munchies,Tata Sampann High Protien Chana Dal - Split,64,0,0,64,500,TRUE,500
1079,Munchies,Satyam Singdana ,119,6,0,111,500,TRUE,500
1080,Munchies,Tata Sampann Moong Chilka ,88,6,0,82,500,TRUE,500
1081,Munchies,Tata Sampann High Protien Toor Dal - Split,91,2,0,89,500,TRUE,500
1082,Munchies,Ching's Chow Mein Hakka Noodles Masala,10,0,0,10,20,TRUE,20
1083,Munchies,Everest Chat Masala,65,9,0,59,100,TRUE,100
1084,Munchies,Popular Essentials Black Brown Chana (Un-Polished),55,9,0,50,500,TRUE,500
1085,Munchies,Dabur Ginger Garlic Paste,50,6,0,47,200,TRUE,200
1086,Munchies,Ching's Secret Veg Hakka Noodles,107,0,0,107,600,TRUE,600
1087,Munchies,Saffola Oats 100 % Natural,15,0,0,15,38,TRUE,38
1088,Munchies,Everest Kashmiri Lal Chilli Powder,310,10,0,279,500,TRUE,500
1089,Munchies,Popular Essentials Black Raisins Seedless,60,10,0,54,100,TRUE,100
1090,Munchies,Daawat Rozana Super Basmati Rice,79,0,0,79,1000,TRUE,1
1091,Munchies,Everest Cumin Powder (Jeera),30,3,0,29,50,TRUE,50
1092,Munchies,Everest Sambhar Masala,34,2,0,33,50,TRUE,50
1093,Munchies,Maggi Chilly Chow Cuppa Noodles,50,0,0,50,70,TRUE,70
1094,Munchies,Popular Essentials Mustard Seeds Rai Big,20,0,0,20,100,TRUE,100
1095,Munchies,Patanjali Cow's Ghee,565,0,0,565,1000,TRUE,1
1096,Munchies,Everest Amchur Powder,42,2,0,41,50,TRUE,50
1097,Munchies,Daawat Super Basmati Rice,185,8,0,169,1000,TRUE,1
1098,Munchies,Popular Essentials Sabudana,60,10,0,54,500,TRUE,500
1099,Munchies,Popular Essentials Brown Sugar,40,0,0,40,500,TRUE,500
1100,Munchies,Everest Coriander Powder,70,10,0,63,200,TRUE,200
1101,Munchies,Sunfeast Yippee! Magic Masala Noodles,48,6,0,45,240,TRUE,240
1102,Munchies,Tata Tea Gold,35,0,0,35,100,TRUE,200
1103,Munchies,Daawat Rozana Gold Basmati Rice,90,1,0,89,1000,TRUE,1
1104,Munchies,Top Ramen Masala,91,9,0,82,560,TRUE,560
1105,Munchies,Everest Turmeric Powder,67,10,0,60,200,TRUE,200
1106,Munchies,Popular Essentials Buckwheat Flour (Kuttu Atta),125,9,0,113,500,TRUE,500
1107,Munchies,Keya Italian Pizza Oregano,109,11,0,97,80,TRUE,80
1108,Munchies,Chef's Basket Durum Wheat Penne Pasta,160,50,0,80,500,TRUE,500
1109,Munchies,Tata Sampann Kala Chana,125,0,0,125,1000,TRUE,1
1110,Munchies,India Gate Basmati Rice,210,0,0,210,1000,TRUE,1
1111,Munchies,24 Mantra Organic Whole Wheat Atta,64,7,0,59,1000,TRUE,1
1112,Munchies,Zorabian Chicken Kheema Parathas,190,0,0,190,300,TRUE,300
1113,Munchies,Sunfeast Pasta Treat Pack of Tomato Cheese,28,17,0,23,65,TRUE,65
1114,Munchies,Sugarlite 50% Less Calories Sugar Pouch,99,40,0,59,500,TRUE,500
1115,Munchies,Popular Essentials Sabja/Basil Seeds,60,15,0,51,100,TRUE,100
1116,Munchies,Patanjali Pure Honey,95,0,0,95,250,TRUE,250
1117,Munchies,Weikfield Falooda Mix - Mango,49,2,0,48,200,TRUE,200
1118,Munchies,Pro Nature Organic Sonamasoori Brown Rice,102,7,0,94,1000,TRUE,1
1119,Munchies,Maggi Special Masala Spicy Yummy Noodles,72,0,0,72,280,TRUE,280
1120,Munchies,Godrej Yummiez Chicken Breakfast Salami,150,4,0,143,250,TRUE,250
1121,Munchies,Everest Saffron Kesar,120,0,0,120,1,TRUE,0
1122,"Dairy, Bread & Batter",Mother Dairy Toned Milk Pouch,25,0,4,25,500,FALSE,500
1123,"Dairy, Bread & Batter",Mother Dairy Classic Curd,30,3,6,29,400,FALSE,400
1124,"Dairy, Bread & Batter",Mother Dairy Ultra Full Cream Milk,31,0,4,31,500,FALSE,500
1125,"Dairy, Bread & Batter",Amul Butter - Pasteurised,50,2,6,49,100,FALSE,100
1126,"Dairy, Bread & Batter",Britannia Sandwich White Bread,33,0,4,33,350,FALSE,350
1127,"Dairy, Bread & Batter",iD Curd Pouch,35,2,6,34,400,FALSE,400
1128,"Dairy, Bread & Batter",iD Idli & Dosa Batter ,80,15,6,68,1000,FALSE,1
1129,"Dairy, Bread & Batter",Britannia 100% Whole Wheat Bread,45,0,4,45,450,FALSE,450
1130,"Dairy, Bread & Batter",Britannia Healthy Slice Sandwich Bread,40,0,4,40,450,FALSE,450
1131,"Dairy, Bread & Batter",Gowardhan Classic Block Fresh Paneer,89,8,6,81,200,FALSE,200
1132,"Dairy, Bread & Batter",Amul Processed Cheese Cubes,106,4,6,101,200,FALSE,200
1133,"Dairy, Bread & Batter",Britannia Pav,22,0,4,22,250,FALSE,250
1134,"Dairy, Bread & Batter",Amul Butter - Pasteurised,245,2,6,240,500,FALSE,500
1135,"Dairy, Bread & Batter",Arden Eggs White,97,0,4,97,696,FALSE,12
1136,"Dairy, Bread & Batter",Arden Eggs White,65,15,4,55,348,FALSE,6
1137,"Dairy, Bread & Batter",Nestle A+ Nourish Dahi,35,2,6,34,200,FALSE,200
1138,"Dairy, Bread & Batter",Britannia Burger Bun with Sesame Seed,15,0,4,15,100,FALSE,100
1139,"Dairy, Bread & Batter",Amul Frozen Malai Paneer,75,2,6,73,200,FALSE,200
1140,"Dairy, Bread & Batter",iD Natural Paneer,105,5,6,99,200,FALSE,200
1141,"Dairy, Bread & Batter",Britannia Fruit Bun,17,0,3,17,100,FALSE,100
1142,"Dairy, Bread & Batter",Amul Cheese - Processed Slices,122,1,6,120,200,FALSE,200
1143,"Dairy, Bread & Batter",iD Curd Cup,60,0,6,60,400,FALSE,400
1144,"Dairy, Bread & Batter",The Bake Shop Premium White Sandwich Bread,30,0,1,30,400,FALSE,400
1145,"Dairy, Bread & Batter",Britannia Multigrain Bread ,55,0,4,55,400,FALSE,400
1146,"Dairy, Bread & Batter",Amul Processed Cheese Block,106,0,6,106,200,FALSE,200
1147,"Dairy, Bread & Batter",Nestle A+ Nourish Dahi,70,2,6,68,400,FALSE,400
1148,"Dairy, Bread & Batter",Arden Eggs Brown,85,7,4,79,348,FALSE,6
1149,"Dairy, Bread & Batter",Epigamia Misti Doi,30,0,6,30,85,FALSE,85
1150,"Dairy, Bread & Batter",Amul Cheese - Block,245,2,6,240,500,FALSE,500
1151,"Dairy, Bread & Batter",Amul Butter - Pasteurised (School Pack),59,3,6,57,100,FALSE,100
1152,"Dairy, Bread & Batter",Britannia Brown Bread ,42,0,4,42,400,FALSE,400
1153,"Dairy, Bread & Batter",Amul Fresh Cream,197,3,3,191,1000,FALSE,1
1154,"Dairy, Bread & Batter",Epigamia Natural Greek Yogurt,45,0,6,45,90,FALSE,90
1155,"Dairy, Bread & Batter",The Bake Shop Pizza Base,30,0,1,30,150,FALSE,150
1156,"Dairy, Bread & Batter",Amul Delicious Fat Spread - Cholesterol Free,18,5,6,17,100,FALSE,100
1157,"Dairy, Bread & Batter",D'lecta Dairy Cream,54,5,6,51,200,FALSE,200
1158,"Dairy, Bread & Batter",Nestle A+ Actiplus Probiotic Dahi Plain Curd,78,3,5,75,400,FALSE,400
1159,"Dairy, Bread & Batter",Bio Nutrients Pure Diet Tofu Gold ,60,5,5,57,200,FALSE,200
1160,"Dairy, Bread & Batter",Amul Delicious Fat Spread - Cholesterol Free,88,2,2,86,500,FALSE,500
1161,"Dairy, Bread & Batter",Amul Mithai Mate Condensed Sweetened Milk,56,3,4,54,200,FALSE,200
1162,"Dairy, Bread & Batter",Arden Desi Eggs,110,13,4,95,348,FALSE,6
1163,"Dairy, Bread & Batter",Amul Cheese - Pepper,85,3,6,82,200,FALSE,200
1164,"Dairy, Bread & Batter",Amul Cheese Spread Creamy,85,5,6,80,180,FALSE,180
1165,"Dairy, Bread & Batter",The Bake Shop Foot Long,40,0,1,40,200,FALSE,200
1166,"Dairy, Bread & Batter",Amul Cheese Slices,360,0,1,359,750,FALSE,750
1167,"Dairy, Bread & Batter",Suguna Sharp Egg ,72,13,3,62,348,FALSE,6
1168,"Dairy, Bread & Batter",Amul Cheese Sauce Mexican Salsa,75,4,1,72,200,FALSE,200
1169,"Dairy, Bread & Batter",Nestle Everyday Dairy Whitener,210,0,4,210,400,FALSE,400
1170,"Dairy, Bread & Batter",Amul Pizza Cheese Processed,109,4,6,104,200,FALSE,200
1171,"Dairy, Bread & Batter",Betty Crocker Complete Pancake Mix Original,110,4,6,105,250,FALSE,500
1172,"Dairy, Bread & Batter",Amul Lite Spread,40,2,5,39,100,FALSE,100
1173,"Dairy, Bread & Batter",Go Cheese Slice - Plain,140,5,6,133,200,FALSE,200
1174,"Dairy, Bread & Batter",Pillsbury Choco Chip Pancake Mix,99,5,6,94,165,FALSE,165
1175,"Dairy, Bread & Batter",RRO Sour Cream,275,50,4,137,200,FALSE,200
1176,"Dairy, Bread & Batter",D'lecta Natural Feta Cheese Block,100,5,4,95,100,FALSE,100
1177,"Dairy, Bread & Batter",Suguna Active - DHA,72,13,4,62,348,FALSE,6
1178,"Dairy, Bread & Batter",Go Cheese Processed Angles Plain,100,5,6,95,160,FALSE,160
1179,"Dairy, Bread & Batter",Epigamia Greek Yogurt - Natural,200,0,1,200,400,FALSE,400
1180,"Dairy, Bread & Batter",Amul Unsalted Cooking Butter,245,2,6,238,500,FALSE,500
1181,"Dairy, Bread & Batter",The Whole Truth Dark Chocolate Peanut Butter - Creamy,235,25,6,174,325,FALSE,325
1182,"Dairy, Bread & Batter",The Laughing Cow Cheese Slices,155,0,2,155,200,FALSE,200
1183,"Dairy, Bread & Batter",Epigamia Almond Milk Unsweetened Dairy Free,300,33,4,199,1000,FALSE,1
1184,"Dairy, Bread & Batter",Go Cheese  Spread Plain,99,5,6,94,200,FALSE,200
1185,"Dairy, Bread & Batter",So Good Almond Milk - Natural Unsweetened,70,0,4,70,200,FALSE,200
1186,"Dairy, Bread & Batter",Amul Cheese Sauce Jalapeno,75,0,5,75,200,FALSE,200
1187,"Dairy, Bread & Batter",D'lecta Cream Cheese,169,4,4,161,150,FALSE,150
1188,"Dairy, Bread & Batter",Dlecta Natural Cheddar Slices,199,5,6,189,200,FALSE,200
1189,"Dairy, Bread & Batter",Suguna Heart- Omega3,72,13,4,62,348,FALSE,6
1190,"Dairy, Bread & Batter",Go Cheese Spread - Garlic,99,5,6,94,200,FALSE,200
1191,"Dairy, Bread & Batter",Go Pizza Cheese,140,5,6,133,200,FALSE,200
1192,"Dairy, Bread & Batter",RRO Cheddar Block Cheese,295,50,6,147,200,FALSE,200
1193,"Dairy, Bread & Batter",The Whole Truth Peanut Butter With Dates - Creamy No Sugar,215,9,6,194,325,FALSE,325
1194,"Dairy, Bread & Batter",Suguna Fit Egg,120,43,4,68,348,FALSE,6
1195,"Dairy, Bread & Batter",Pantai Coconut Cream,150,4,4,143,400,FALSE,400
1196,"Dairy, Bread & Batter",RRO Fresh Ricotta,275,50,6,137,200,FALSE,200
1197,"Dairy, Bread & Batter",Dlecta Cheese Cubes 2,145,5,6,137,200,FALSE,200
1198,"Dairy, Bread & Batter",RRO Mozzarella Pizza Cheese,275,50,6,137,200,FALSE,200
1199,"Dairy, Bread & Batter",The Laughing Cow Cheese Cubes,150,0,4,150,200,FALSE,200
1200,"Dairy, Bread & Batter",Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,229,10,6,206,400,FALSE,400
1201,"Dairy, Bread & Batter",RRO Burrata Cheese,250,50,4,125,200,FALSE,200
1202,"Dairy, Bread & Batter",The Whole Truth Dark Chocolate Peanut Butter - Crunchy,235,20,5,188,325,FALSE,325
1203,"Dairy, Bread & Batter",Go Cheese Processed Squares,125,5,6,118,200,FALSE,200
1204,"Dairy, Bread & Batter",Funfoods Peanut Butter Crunchy,169,7,1,156,400,FALSE,400
1205,"Dairy, Bread & Batter",Amul Safed Makkhan,235,1,6,232,500,FALSE,500
1206,"Dairy, Bread & Batter",Go Cheese Spread - Four Pepper (Soft & Creamy),99,5,6,94,200,FALSE,200
1207,"Dairy, Bread & Batter",Dlicia Whip Topping Bottle,235,27,5,171,1000,FALSE,1
1208,"Dairy, Bread & Batter",Amulya Dairy Whitener ,380,2,4,372,1000,FALSE,1
1209,"Dairy, Bread & Batter",Laughing Cow Cheese 8 Portion 120Gm Imported,110,0,6,110,120,FALSE,120
1210,"Dairy, Bread & Batter",The Whole Truth Peanut Butter - Sweetened & Crunchy,215,20,6,172,325,FALSE,325
1211,"Dairy, Bread & Batter",Go Processed Cheese Block,125,4,6,119,200,FALSE,200
1212,"Dairy, Bread & Batter",Go Cheese Processed Block,249,4,6,237,400,FALSE,400
1213,"Dairy, Bread & Batter",RRO Goat Milk Fetta Cheee,345,31,6,237,100,FALSE,100
1214,"Dairy, Bread & Batter",RRO Mascarpone Cheese,355,50,6,177,200,FALSE,200
1215,"Dairy, Bread & Batter",D'lecta Cheddar Cheese,199,5,6,189,200,FALSE,200
1216,"Dairy, Bread & Batter",Funfoods Peanut Butter Creamy,169,0,1,169,400,FALSE,400
1217,"Dairy, Bread & Batter",Pantai Coconut Milk,150,0,4,150,400,FALSE,400
1218,"Dairy, Bread & Batter",Dlecta Cheese Block,145,0,6,145,200,FALSE,200
1219,"Dairy, Bread & Batter",President Butter - Salted,54,0,6,54,100,FALSE,100
1220,"Dairy, Bread & Batter",The Laughing Cow Plain Processed Cheese Block,150,0,6,150,200,FALSE,200
1221,"Dairy, Bread & Batter",Yoga Bar Peanut Butter Dark Chocolate Jar,249,0,4,249,400,FALSE,400
1222,"Dairy, Bread & Batter",The Laughing Cow Cheese Spread Plain,110,0,6,110,180,FALSE,180
1223,"Dairy, Bread & Batter",Amul Malai Paneer Fresh ,76,3,0,73,200,TRUE,200
1224,"Dairy, Bread & Batter",Amul Taaza Toned Homogenised Milk,66,3,0,64,1000,TRUE,1
1225,"Dairy, Bread & Batter",Amul Fresh Cream,63,0,0,63,250,TRUE,250
1226,"Dairy, Bread & Batter",Amul Lactose Free Milk,25,4,0,24,250,TRUE,250
1227,"Dairy, Bread & Batter",The Bake Shop Whole Wheat Bread,40,0,0,40,400,TRUE,400
1228,"Dairy, Bread & Batter",Amul Slim Trim Skimmed Milk,75,0,0,75,1000,TRUE,1
1229,"Dairy, Bread & Batter",Amul Cheese Slices,71,1,0,70,100,TRUE,100
1230,"Dairy, Bread & Batter",Amul Pizza Cheese - Mozzarella,100,1,0,99,200,TRUE,200
1231,"Dairy, Bread & Batter",The Bake Shop Pizza Base Whole Wheat,30,0,0,30,150,TRUE,150
1232,"Dairy, Bread & Batter",Nestle A+ Slim Dahi - Low Fat,78,3,0,75,400,TRUE,400
1233,"Dairy, Bread & Batter",Britannia Cheese Garlic Bread,35,0,0,35,300,TRUE,300
1234,"Dairy, Bread & Batter",The Bake Shop Whole Wheat Ladi Pav,40,0,0,40,200,TRUE,200
1235,"Dairy, Bread & Batter",Amul Cheese Spread Yummy Plain,85,0,0,85,200,TRUE,200
1236,"Dairy, Bread & Batter",Britannia Atta Kulcha,30,0,0,30,250,TRUE,250
1237,"Dairy, Bread & Batter",Suguna Nourish Egg,62,0,0,62,696,TRUE,12
1238,"Dairy, Bread & Batter",The Bake Shop Multi Grain Bread,65,0,0,65,400,TRUE,400
1239,"Dairy, Bread & Batter",Nestle A+ Slim Milk,89,0,0,89,1000,TRUE,1
1240,"Dairy, Bread & Batter",Go Cheese Pizza Blend Mozzarella + Cheddar,125,5,0,118,200,TRUE,200
1241,"Dairy, Bread & Batter",The Whole Truth Peanut Butter - Unsweetened & Crunchy,185,20,0,148,325,TRUE,325
1242,"Dairy, Bread & Batter",Amul Cheese Spread Spicy Garlic,85,3,0,82,200,TRUE,200
1243,"Dairy, Bread & Batter",The Bake Shop Burger Buns,20,0,0,20,100,TRUE,100
1244,"Dairy, Bread & Batter",D'lecta Shredded Mozzarella Cheese,100,5,0,95,140,TRUE,140
1245,"Dairy, Bread & Batter",Britannia Burger Bun with Sesame Seed,30,0,0,30,200,TRUE,200
1246,"Dairy, Bread & Batter",Suguna Vitamin D Egg,75,17,0,62,348,TRUE,6
1247,"Dairy, Bread & Batter",Pillsbury Pancake Mix - Funfetti,99,11,0,88,162,TRUE,162
1248,"Dairy, Bread & Batter",Prabhat Malai Paneer Pouch,80,0,0,80,200,TRUE,200
1249,"Dairy, Bread & Batter",Suguna Nourish Egg ,72,16,0,60,348,TRUE,6
1250,"Dairy, Bread & Batter",RRO Mozzarella Block Cheese,295,50,0,147,200,TRUE,200
1251,Beverages,Mother Dairy Toned Milk Pouch,25,0,4,25,500,FALSE,500
1252,Beverages,Mother Dairy Classic Curd,30,3,6,29,400,FALSE,400
1253,Beverages,Mother Dairy Ultra Full Cream Milk,31,0,4,31,500,FALSE,500
1254,Beverages,Amul Butter - Pasteurised,50,2,6,49,100,FALSE,100
1255,Beverages,Britannia Sandwich White Bread,33,0,4,33,350,FALSE,350
1256,Beverages,iD Curd Pouch,35,2,6,34,400,FALSE,400
1257,Beverages,iD Idli & Dosa Batter ,80,15,6,68,1000,FALSE,1
1258,Beverages,Britannia 100% Whole Wheat Bread,45,0,4,45,450,FALSE,450
1259,Beverages,Britannia Healthy Slice Sandwich Bread,40,0,4,40,450,FALSE,450
1260,Beverages,Gowardhan Classic Block Fresh Paneer,89,8,6,81,200,FALSE,200
1261,Beverages,Amul Processed Cheese Cubes,106,4,6,101,200,FALSE,200
1262,Beverages,Britannia Pav,22,0,4,22,250,FALSE,250
1263,Beverages,Amul Butter - Pasteurised,245,2,6,240,500,FALSE,500
1264,Beverages,Arden Eggs White,97,0,4,97,696,FALSE,12
1265,Beverages,Arden Eggs White,65,15,4,55,348,FALSE,6
1266,Beverages,Nestle A+ Nourish Dahi,35,2,6,34,200,FALSE,200
1267,Beverages,Britannia Burger Bun with Sesame Seed,15,0,4,15,100,FALSE,100
1268,Beverages,Amul Frozen Malai Paneer,75,2,6,73,200,FALSE,200
1269,Beverages,iD Natural Paneer,105,5,6,99,200,FALSE,200
1270,Beverages,Britannia Fruit Bun,17,0,3,17,100,FALSE,100
1271,Beverages,Amul Cheese - Processed Slices,122,1,6,120,200,FALSE,200
1273,Beverages,The Bake Shop Premium White Sandwich Bread,30,0,1,30,400,FALSE,400
1274,Beverages,Britannia Multigrain Bread ,55,0,4,55,400,FALSE,400
1275,Beverages,Amul Processed Cheese Block,106,0,6,106,200,FALSE,200
1276,Beverages,Nestle A+ Nourish Dahi,70,2,6,68,400,FALSE,400
1277,Beverages,Arden Eggs Brown,85,7,4,79,348,FALSE,6
1278,Beverages,Epigamia Misti Doi,30,0,6,30,85,FALSE,85
1279,Beverages,Amul Cheese - Block,245,2,6,240,500,FALSE,500
1280,Beverages,Amul Butter - Pasteurised (School Pack),59,3,6,57,100,FALSE,100
1281,Beverages,Britannia Brown Bread ,42,0,4,42,400,FALSE,400
1282,Beverages,Amul Fresh Cream,197,3,3,191,1000,FALSE,1
1283,Beverages,Epigamia Natural Greek Yogurt,45,0,6,45,90,FALSE,90
1284,Beverages,The Bake Shop Pizza Base,30,0,1,30,150,FALSE,150
1285,Beverages,Amul Delicious Fat Spread - Cholesterol Free,18,5,6,17,100,FALSE,100
1286,Beverages,D'lecta Dairy Cream,54,5,6,51,200,FALSE,200
1287,Beverages,Nestle A+ Actiplus Probiotic Dahi Plain Curd,78,3,5,75,400,FALSE,400
1288,Beverages,Bio Nutrients Pure Diet Tofu Gold ,60,5,5,57,200,FALSE,200
1289,Beverages,Amul Delicious Fat Spread - Cholesterol Free,88,2,2,86,500,FALSE,500
1290,Beverages,Amul Mithai Mate Condensed Sweetened Milk,56,3,4,54,200,FALSE,200
1291,Beverages,Arden Desi Eggs,110,13,4,95,348,FALSE,6
1292,Beverages,Amul Cheese - Pepper,85,3,6,82,200,FALSE,200
1293,Beverages,Amul Cheese Spread Creamy,85,5,6,80,180,FALSE,180
1294,Beverages,The Bake Shop Foot Long,40,0,1,40,200,FALSE,200
1295,Beverages,Amul Cheese Slices,360,0,1,359,750,FALSE,750
1296,Beverages,Suguna Sharp Egg ,72,13,3,62,348,FALSE,6
1297,Beverages,Amul Cheese Sauce Mexican Salsa,75,4,1,72,200,FALSE,200
1298,Beverages,Nestle Everyday Dairy Whitener,210,0,4,210,400,FALSE,400
1299,Beverages,Amul Pizza Cheese Processed,109,4,6,104,200,FALSE,200
1300,Beverages,Betty Crocker Complete Pancake Mix Original,110,4,6,105,250,FALSE,500
1301,Beverages,Amul Lite Spread,40,2,5,39,100,FALSE,100
1302,Beverages,Go Cheese Slice - Plain,140,5,6,133,200,FALSE,200
1303,Beverages,Pillsbury Choco Chip Pancake Mix,99,5,6,94,165,FALSE,165
1304,Beverages,RRO Sour Cream,275,50,4,137,200,FALSE,200
1305,Beverages,D'lecta Natural Feta Cheese Block,100,5,4,95,100,FALSE,100
1306,Beverages,Suguna Active - DHA,72,13,4,62,348,FALSE,6
1307,Beverages,Go Cheese Processed Angles Plain,100,5,6,95,160,FALSE,160
1308,Beverages,Epigamia Greek Yogurt - Natural,200,0,1,200,400,FALSE,400
1309,Beverages,Amul Unsalted Cooking Butter,245,2,6,238,500,FALSE,500
1310,Beverages,The Whole Truth Dark Chocolate Peanut Butter - Creamy,235,25,6,174,325,FALSE,325
1311,Beverages,The Laughing Cow Cheese Slices,155,0,2,155,200,FALSE,200
1312,Beverages,Epigamia Almond Milk Unsweetened Dairy Free,300,33,4,199,1000,FALSE,1
1313,Beverages,Go Cheese  Spread Plain,99,5,6,94,200,FALSE,200
1314,Beverages,So Good Almond Milk - Natural Unsweetened,70,0,4,70,200,FALSE,200
1315,Beverages,Amul Cheese Sauce Jalapeno,75,0,5,75,200,FALSE,200
1316,Beverages,D'lecta Cream Cheese,169,4,4,161,150,FALSE,150
1317,Beverages,Dlecta Natural Cheddar Slices,199,5,6,189,200,FALSE,200
1318,Beverages,Suguna Heart- Omega3,72,13,4,62,348,FALSE,6
1319,Beverages,Go Cheese Spread - Garlic,99,5,6,94,200,FALSE,200
1320,Beverages,Go Pizza Cheese,140,5,6,133,200,FALSE,200
1321,Beverages,RRO Cheddar Block Cheese,295,50,6,147,200,FALSE,200
1322,Beverages,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,215,9,6,194,325,FALSE,325
1323,Beverages,Suguna Fit Egg,120,43,4,68,348,FALSE,6
1324,Beverages,Pantai Coconut Cream,150,4,4,143,400,FALSE,400
1325,Beverages,RRO Fresh Ricotta,275,50,6,137,200,FALSE,200
1326,Beverages,Dlecta Cheese Cubes 2,145,5,6,137,200,FALSE,200
